;OBJECTID;LAND;BEZ;LOR;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
35421;142505;11;10;10040830;2020;8;5;6;3;5;3;1;0;1;0;1;0;0;0;810608,9213;5825513,466;13,57598352;52,49112746
35422;142506;11;6;6030503;2020;9;10;6;3;2;6;0;0;1;0;1;0;0;1;789524,7611;5817477,45;13,25936213;52,43067379
35423;142507;11;7;7030303;2020;8;4;6;3;1;5;2;0;1;0;0;0;0;1;795297,8711;5821716,918;13,3477785;52,46559242
35424;142508;11;4;4051446;2020;9;13;2;3;2;2;0;0;1;0;0;0;0;0;792857,485;5824323,85;13,31424836;52,49027642
35425;142509;11;6;6020304;2020;9;17;5;3;6;7;0;1;0;1;0;0;0;0;795030,0722;5818104,967;13,34065759;52,43335797
35426;142510;11;11;11020514;2020;8;17;6;2;6;4;0;1;0;1;0;0;0;0;804460,6258;5830471,01;13,49024608;52,53902364
35427;142511;11;2;2010103;2020;9;10;1;2;5;3;0;1;1;0;0;0;0;0;798830,4411;5825606,763;13,40311069;52,4985392
35428;142512;11;9;9010401;2020;9;15;4;3;5;3;0;1;1;0;0;0;0;1;805764,4098;5819108,385;13,49898595;52,43645706
35429;142513;11;4;4030725;2020;8;18;2;3;2;6;0;1;1;0;0;0;0;0;791500,3995;5825700,872;13,29552263;52,50334769
35430;142514;11;5;5010339;2020;9;14;3;3;5;3;0;0;1;0;0;0;0;0;785501,796;5828664,819;13,20993344;52,53309413
35431;142515;11;1;1044201;2020;8;17;6;3;5;2;0;1;1;0;0;0;0;0;796461,8194;5831926,967;13,37395639;52,55648523
35432;142516;11;4;4010102;2020;9;15;7;3;5;3;0;0;1;0;0;0;0;0;792256,1048;5830678,542;13,31099926;52,54756686
35433;142517;11;4;4030930;2020;9;12;3;3;3;6;0;1;1;0;0;0;0;0;793230,7726;5825404,542;13,32068177;52,49976404
35434;142518;11;4;4010102;2020;8;17;6;2;5;2;0;0;1;0;0;0;0;0;793353,188;5829678,56;13,32624894;52,53801288
35435;142519;11;11;11010103;2020;9;21;6;2;1;5;2;0;1;0;0;0;1;0;808985,3346;5835278,678;13,56122516;52,57956169
35436;142520;11;3;3020209;2020;8;16;6;3;6;4;0;0;1;1;0;0;0;0;797372,1322;5835176,064;13,3902575;52,58511286
35437;142521;11;4;4030519;2020;9;7;3;3;5;3;0;1;1;0;0;0;0;0;792093,2608;5827960,802;13,30621591;52,52329042
35438;142522;11;1;1033202;2020;9;13;2;3;0;1;0;0;0;0;1;0;0;1;797772,4444;5829743,946;13,39127436;52,53620227
35439;142523;11;2;2050801;2020;9;8;5;3;3;6;0;1;1;0;0;0;0;1;803648,0065;5827400,643;13,47549768;52,51195826
35440;142524;11;11;11040926;2020;8;16;6;3;1;5;0;1;1;0;0;0;0;0;804688,8849;5826325,918;13,48980458;52,50174558
35441;142525;11;9;9020701;2020;9;18;1;3;2;6;0;1;1;0;0;0;0;0;807291,3136;5818301,742;13,52063561;52,42837203
35442;142526;11;7;7020203;2020;9;9;2;3;5;3;0;1;0;0;0;0;0;0;795625,7665;5824168,751;13,35476452;52,48739398
35443;142527;11;8;8010508;2020;9;15;5;2;6;7;0;0;0;1;1;0;0;0;803108,0671;5822769,383;13,46335291;52,47074908
35444;142528;11;9;9030901;2020;8;15;6;3;1;5;0;1;1;0;0;0;0;0;809031,8525;5817149,36;13,54508945;52,41706408
35445;142529;11;2;2010101;2020;9;2;1;2;0;1;2;0;0;0;0;0;1;0;797829,347;5825641,792;13,3884385;52,49940044
35446;142530;11;7;7010102;2020;9;18;4;2;2;6;0;1;1;0;0;0;0;1;795692,4951;5825469,599;13,35689892;52,49901891
35447;142531;11;6;6020301;2020;8;17;2;3;2;2;0;0;1;0;0;0;0;0;796594,1724;5818367,599;13,36383028;52,43486644
35448;142532;11;8;8020727;2020;9;13;3;3;5;2;0;1;1;0;0;0;0;0;800985,7685;5817121,239;13,42711486;52,42129598
35449;142533;11;4;4051448;2020;8;14;6;3;5;2;0;1;1;0;0;0;0;0;794345,8797;5825262,294;13,33693583;52,49788854
35450;142534;11;1;1044203;2020;8;14;6;3;2;6;0;0;1;0;0;0;0;0;795907,367;5831900,031;13,3657779;52,55654532
35451;142535;11;3;3050924;2020;9;14;6;3;4;6;0;1;1;0;0;0;0;0;801384,8782;5831287,023;13,44577384;52,54804735
35452;142536;11;12;12214125;2020;8;14;6;3;2;2;0;0;1;0;0;0;1;0;789808,1128;5833674,678;13,27761614;52,5757352
35453;142537;11;1;1011203;2020;9;18;2;3;5;3;0;1;1;0;0;0;0;0;797752,8708;5827446,692;13,38892963;52,51562095
35454;142538;11;4;4030725;2020;9;21;5;3;0;1;2;0;0;0;1;0;0;1;791413,1417;5826076,441;13,29456947;52,50676125
35455;142539;11;2;2020204;2020;8;14;6;3;5;2;0;1;1;0;0;0;0;0;798022,2547;5824881,359;13,39059156;52,49247877
35456;142540;11;1;1033102;2020;8;17;2;3;0;6;0;0;1;0;1;0;0;1;797237,8171;5831337,695;13,38484136;52,55078015
35457;142541;11;6;6010206;2020;9;11;1;3;0;7;0;0;1;0;0;0;0;0;794722,2086;5820002,404;13,33781567;52,45053353
35458;142542;11;12;12214527;2020;9;15;5;3;5;2;0;1;1;0;0;0;0;0;789906,9135;5835688,688;13,28083204;52,59373812
35459;142543;11;12;12214527;2020;8;17;2;2;0;1;0;1;0;0;0;0;0;1;790638,435;5834420,836;13,29048874;52,5819816
35460;142544;11;3;3040512;2020;8;14;6;3;5;3;0;0;1;0;1;0;0;0;795863,6659;5835597,2;13,36843386;52,58971033
35461;142545;11;10;10040932;2020;9;22;7;3;5;2;2;0;1;0;0;0;0;0;813005,9759;5827608,713;13,61314286;52,50853402
35462;142546;11;9;9020502;2020;9;20;4;2;5;7;2;1;1;0;0;0;0;0;809388,9909;5821483,175;13,55433491;52,45570156
35463;142547;11;6;6020304;2020;8;17;2;3;5;3;0;1;1;0;0;0;0;0;795206,1296;5818159,403;13,34328784;52,43375098
35464;142548;11;8;8010214;2020;8;13;6;3;5;3;0;1;1;0;0;0;0;0;802071,5243;5821975,432;13,44742082;52,46420692
35465;142549;11;7;7030301;2020;8;13;6;3;1;5;0;1;1;0;0;0;0;0;794310,7582;5822133,13;13,33365723;52,46985617
35466;142550;11;8;8020619;2020;9;12;6;3;6;2;0;0;1;1;0;0;0;0;801255,068;5821557,78;13,43506228;52,46091412
35467;142551;11;4;4030623;2020;8;13;6;3;2;6;0;0;1;0;0;0;0;1;793276,1983;5826750,505;13,32253473;52,51180564
35468;142552;11;3;3040614;2020;9;18;3;3;1;5;0;1;1;0;0;0;0;0;798347,9124;5832989,803;13,40265006;52,56498205
35469;142553;11;1;1011201;2020;8;13;6;3;2;6;0;0;1;0;1;0;0;0;797332,9116;5827148,525;13,38249262;52,51317732
35470;142554;11;4;4031032;2020;9;16;4;2;6;4;0;0;1;1;0;0;0;1;791443,4804;5825071,231;13,2941354;52,49773341
35471;142555;11;11;11030721;2020;8;17;2;3;0;4;0;1;0;1;0;0;0;1;805656,7413;5828184,007;13,50572504;52,51785722
35472;142556;11;11;11030721;2020;8;12;6;3;1;7;0;0;1;0;0;0;1;0;805011,4314;5828185,101;13,49624531;52,5182283
35473;142557;11;3;3020209;2020;8;12;6;2;5;2;0;0;1;0;1;0;0;0;798083,8272;5836094,808;13,40155758;52,59295857
35474;142558;11;3;3050923;2020;9;14;6;3;2;7;0;0;1;0;1;0;0;0;800637,8373;5832183,885;13,43560216;52,55649885
35475;142559;11;8;8010301;2020;8;11;6;3;1;5;0;1;1;0;0;0;0;0;801352,6666;5824182,281;13,4388654;52,48438439
35476;142560;11;1;1011202;2020;8;11;6;3;5;2;0;1;1;0;0;0;0;0;798049,6331;5827987,913;13,39377486;52,52031021
35477;142561;11;9;9051901;2020;9;18;2;3;5;7;0;0;1;0;0;0;1;0;810449,5645;5821226,842;13,56965487;52,45280307
35478;142562;11;1;1011301;2020;9;21;5;3;5;7;2;0;0;0;1;0;1;1;797248,9512;5829088,886;13,38299312;52,53061619
35479;142563;11;10;10020416;2020;8;10;6;3;0;1;0;0;0;0;1;0;0;1;813978,578;5831195,546;13,63081263;52,54011607
35480;142564;11;10;10020412;2020;9;16;1;3;5;3;0;1;1;0;0;0;0;0;811209,7827;5831793,538;13,59067945;52,54706308
35481;142565;11;1;1011103;2020;9;13;5;3;5;3;0;0;1;0;1;0;0;0;795329,0676;5826171,526;13,35218331;52,50550796
35482;142566;11;10;10030724;2020;8;17;2;3;5;2;0;1;1;0;0;0;0;1;809084,08;5829215,133;13,55703334;52,52516636
35483;142567;11;1;1033101;2020;8;10;6;3;6;4;0;0;1;1;0;0;0;0;797576,5522;5832757,387;13,39109522;52,56332091
35484;142568;11;1;1011401;2020;9;20;7;3;1;5;2;1;1;0;0;0;0;0;798475,6385;5829094,315;13,40102786;52,52999458
35485;142569;11;1;1044201;2020;9;14;4;3;5;3;0;0;1;0;0;0;0;1;796204,4772;5831517,22;13,369806;52,55295231
35486;142570;11;12;12231101;2020;8;17;2;3;5;3;0;0;1;0;0;0;0;1;791703,5805;5839260,919;13,31042982;52,62480103
35487;142571;11;2;3061435;2020;8;8;5;3;3;6;0;0;1;0;0;0;0;0;801968,751;5829058,345;13,45233316;52,52774846
35488;142572;11;1;1011301;2020;8;7;5;3;0;5;0;1;0;0;0;0;1;0;797114,1113;5829009,763;13,38094048;52,52998047
35489;142573;11;1;1011303;2020;9;11;6;3;1;5;0;1;0;0;0;0;1;1;798802,0908;5828233,955;13,40505285;52,52210384
35490;142574;11;8;8020619;2020;8;12;5;3;5;2;0;1;1;0;0;0;0;1;802702,7411;5820777,207;13,45559736;52,45311786
35491;142575;11;1;1044103;2020;9;22;2;3;5;3;2;0;1;0;0;0;1;0;794496,3042;5830686,89;13,34394846;52,54643529
35492;142576;11;3;3010102;2020;9;17;5;2;6;4;0;0;1;1;0;0;0;0;804334,2395;5841181,039;13,49822528;52,63508183
35493;142577;11;1;1011103;2020;8;18;5;3;5;2;0;1;1;0;0;0;0;0;795247,5102;5826041,816;13,35087016;52,50438934
35494;142578;11;4;4020208;2020;9;12;1;2;5;3;0;1;1;0;0;0;0;0;786933,1021;5825764,397;13,22847484;52,50633832
35495;142579;11;2;2020204;2020;9;8;5;3;5;3;0;1;1;0;0;0;0;0;798947,2057;5825237,276;13,40449403;52,4951633
35496;142580;11;5;5010103;2020;8;16;2;3;2;6;0;0;1;0;0;0;0;0;784861,1921;5831872,589;13,20326653;52,56218997
35497;142581;11;1;1011101;2020;9;15;2;3;5;2;0;0;1;0;0;0;0;0;795248,2575;5826624,227;13,35139769;52,50960982
35498;142582;11;10;10010311;2020;9;18;5;3;5;2;0;1;1;0;0;0;0;0;810190,6069;5831660,753;13,5755737;52,54645435
35499;142583;11;11;11030721;2020;8;14;5;2;5;3;0;0;1;0;0;0;1;0;804062,2253;5827621,985;13,48178484;52,51371134
35500;142584;11;9;9010302;2020;9;14;1;3;2;2;0;0;1;0;0;0;0;0;803112,9006;5820948,894;13,46177062;52,4544294
35501;142585;11;4;4020311;2020;9;11;5;3;5;3;0;0;1;0;0;0;0;0;789360,4962;5826200,97;13,26451915;52,50897028
35502;142586;11;9;9020701;2020;8;16;2;3;2;6;0;0;1;0;0;0;0;0;808576,0499;5819231,484;13,54032937;52,43598139
35503;142587;11;6;6020409;2020;8;20;5;3;2;2;1;0;1;0;0;0;0;0;793070,5167;5816630,762;13,31062455;52,42119536
35504;142588;11;11;11020412;2020;9;12;7;3;0;2;0;1;1;0;0;0;0;1;804853,2076;5831718,252;13,49716123;52,54998249
35505;142589;11;8;8010508;2020;9;8;4;3;0;2;0;1;1;0;0;0;0;0;803208,3949;5822725,478;13,4647855;52,47029988
35506;142590;11;3;3071536;2020;8;16;2;3;1;5;0;1;1;0;0;0;0;0;798985,8269;5830044,877;13,40938149;52,53823537
35507;142591;11;12;12231101;2020;8;20;5;3;0;3;1;0;1;0;1;0;0;0;791233,2844;5838487,847;13,30282081;52,61812305
35508;142592;11;1;1011202;2020;9;9;6;3;0;1;0;0;0;0;1;0;0;1;797911,5516;5828063,617;13,3918136;52,52106425
35509;142593;11;6;6030608;2020;8;19;5;3;5;3;0;1;1;0;0;0;0;0;790976,4666;5817443,504;13,2806249;52,42959923
35510;142594;11;1;1022106;2020;9;18;3;3;3;7;0;1;0;0;0;0;0;0;794027,8998;5828242,357;13,33489804;52,52477457
35511;142595;11;6;6040804;2020;9;11;2;2;3;6;0;1;0;0;0;0;0;0;787922,5256;5818466,518;13,23671279;52,44038713
35512;142596;11;3;3040818;2020;9;16;5;3;0;3;0;0;1;0;1;0;0;0;799636,2726;5832820,359;13,42144766;52,56275575
35513;142597;11;7;7010101;2020;8;19;5;2;5;2;0;1;1;0;0;0;0;0;794482,8013;5824874,446;13,33860409;52,49433784
35514;142598;11;11;11040925;2020;9;19;4;3;2;6;2;0;1;0;0;0;1;1;803610,4955;5826395,604;13,47403002;52,50297122
35515;142599;11;7;7040405;2020;8;15;2;3;5;2;0;1;0;0;0;0;1;0;798925,572;5821223,18;13,40057821;52,45919409
35516;142600;11;5;5030730;2020;9;21;3;2;5;2;2;0;1;0;0;0;0;0;785968,8447;5829214,661;13,2172733;52,53777903
35517;142601;11;2;2050801;2020;8;15;5;3;0;1;0;1;0;0;0;0;0;0;802954,3606;5827086,481;13,46502177;52,50952814
35518;142602;11;1;1011304;2020;9;14;7;3;6;7;0;0;1;1;0;0;0;0;799476,6548;5827970,237;13,41472805;52,51936995
35519;142603;11;1;1011203;2020;8;11;5;3;0;2;0;1;0;0;0;0;0;0;797699,8516;5827039,386;13,38778622;52,51199887
35520;142604;11;1;2010101;2020;9;20;3;3;5;3;1;1;1;0;0;0;0;0;797045,0527;5826532,024;13,37771301;52,5078079
35521;142605;11;6;6040808;2020;8;17;5;3;2;7;0;0;1;0;1;0;0;0;789996,2909;5820161,365;13,26860746;52,45448622
35522;142606;11;9;9010101;2020;9;3;7;2;1;5;2;0;1;0;1;0;0;0;802059,5685;5824705,563;13,44971808;52,48868402
35523;142607;11;9;9020802;2020;9;7;4;3;6;4;0;0;1;1;0;0;0;1;810378,118;5819833,253;13,56731223;52,44035473
35524;142608;11;11;11041128;2020;8;17;5;3;1;5;0;0;1;0;1;0;0;0;806921,1235;5825682,415;13,52199432;52,49472748
35525;142609;11;4;4030725;2020;9;6;6;3;5;3;1;1;0;0;1;0;0;1;791876,3218;5826453,086;13,30170476;52,50989021
35526;142610;11;11;11010205;2020;8;16;5;3;0;2;0;1;1;0;0;0;0;0;806852,6363;5832683,239;13,52744872;52,55750818
35527;142611;11;3;3061332;2020;9;0;2;2;1;5;2;1;1;0;0;0;0;0;799544,6381;5831029,439;13,41848387;52,54675351
35528;142612;11;8;8020622;2020;9;15;5;3;5;2;0;1;1;0;0;0;0;0;801586,6002;5820162,861;13,43866738;52,44822823
35529;142613;11;3;3020210;2020;8;16;5;2;5;3;0;0;1;0;0;0;0;0;799475,7992;5835669,441;13,42166073;52,58838124
35530;142614;11;7;7040405;2020;9;19;1;3;5;7;1;0;1;0;1;0;0;0;798477,0563;5821892,324;13,39459496;52,46543731
35531;142615;11;8;8020619;2020;9;17;4;3;2;6;0;0;1;0;0;0;0;1;802293,6928;5820670,924;13,44949995;52,45239159
35532;142616;11;1;1011303;2020;8;14;2;3;5;2;0;1;0;0;0;1;0;0;799496,7332;5828788,317;13,41575977;52,52669175
35533;142617;11;1;1011306;2020;9;19;3;3;5;2;1;1;0;0;0;0;0;0;799523,8781;5826694,191;13,4142734;52,50790621
35534;142618;11;10;10020413;2020;8;16;5;2;6;6;0;1;0;1;0;0;0;0;811522,2375;5831530,454;13,59502566;52,54452696
35535;142619;11;4;4030623;2020;8;16;5;3;5;7;0;1;0;0;1;0;0;0;792906,7064;5826965,523;13,31729494;52,51393174
35536;142620;11;1;1011204;2020;9;16;6;3;5;2;0;1;1;0;0;0;0;0;798893,2785;5827354,624;13,40560284;52,51417192
35537;142621;11;7;7040401;2020;8;16;5;3;5;2;0;1;0;0;1;0;0;0;797765,031;5823656,347;13,38571966;52,48163831
35538;142622;11;11;11030721;2020;9;16;2;3;8;1;0;0;1;0;0;0;0;0;803912,542;5828426,258;13,48032055;52,52100319
35539;142623;11;12;12231101;2020;9;7;5;3;5;3;0;1;1;0;0;0;0;0;791560,9806;5838308,071;13,30748899;52,6163357
35540;142624;11;1;1033201;2020;8;16;5;3;0;2;0;1;1;0;0;0;0;0;798447,5524;5830182,053;13,40159182;52,53976
35541;142625;11;5;5020419;2020;9;16;1;3;5;2;0;0;1;0;0;0;0;0;780873,0765;5828322,24;13,14158548;52,53242747
35542;142626;11;11;11030619;2020;9;15;5;3;2;6;0;0;1;0;0;0;0;0;804163,5929;5829699,483;13,48517389;52,53227464
35543;142627;11;12;12214421;2020;8;14;2;3;6;4;0;0;0;1;0;0;1;0;793349,1617;5833646,583;13,32969647;52,57358618
35544;142628;11;8;8041037;2020;8;7;5;3;0;3;0;0;1;0;1;0;0;1;805575,184;5818590,921;13,49573807;52,43192499
35545;142629;11;9;9010301;2020;9;10;6;3;5;2;0;1;1;0;0;0;0;0;804670,0527;5822166,408;13,48572668;52,46447593
35546;142630;11;2;2020203;2020;8;7;5;3;5;2;0;1;1;0;0;0;0;0;797478,5292;5824554,602;13,38231493;52,48984635
35547;142631;11;12;12214421;2020;8;12;2;3;5;2;0;0;1;0;1;0;0;0;792912,2238;5833869,787;13,32346463;52,57582242
35548;142632;11;1;1022205;2020;9;12;2;3;5;2;0;1;1;0;0;0;0;0;795483,4301;5828417,929;13,35644591;52,52556154
35549;142633;11;2;2020203;2020;9;6;5;3;0;5;0;0;1;0;1;0;0;1;797553,6425;5824017,873;13,38293875;52,48499423
35550;142634;11;2;2020202;2020;8;12;2;3;5;7;0;1;1;0;0;0;0;0;797457,4088;5825350,348;13,38271524;52,49699083
35551;142635;11;7;7040406;2020;8;0;5;3;2;2;2;1;1;0;0;0;0;1;800302,0124;5821985,974;13,42146215;52,46527678
35552;142636;11;12;12301204;2020;9;1;7;3;3;6;2;1;1;0;0;0;0;0;792716,6413;5836930,827;13,32329144;52,60336825
35553;142637;11;11;11020411;2020;9;15;4;3;4;6;0;1;0;0;0;0;0;0;806134,3778;5832015,607;13,51627137;52,55192897
35554;142638;11;4;4010102;2020;8;11;2;2;5;2;0;0;1;0;1;0;0;0;793340,975;5829718,481;13,32610463;52,53837732
35555;142639;11;5;5010339;2020;8;15;5;3;2;6;0;0;1;0;0;0;1;0;787582,402;5828025,375;13,23996937;52,52626735
35556;142640;11;1;1011101;2020;8;7;5;3;6;7;0;0;0;1;0;0;1;0;794655,0997;5826066,816;13,34218959;52,5049337
35557;142641;11;10;10020620;2020;9;14;6;2;6;4;0;0;1;1;0;0;0;0;811232,0625;5829529,076;13,5888863;52,52675788
35558;142642;11;3;3040512;2020;8;14;5;3;1;5;0;1;1;0;0;0;0;0;795576,5705;5835066,248;13,3637346;52,58510698
35559;142643;11;7;7070701;2020;8;0;5;3;5;3;2;0;1;0;0;0;0;1;798705,9571;5816009,141;13,39269657;52,41257641
35560;142644;11;4;4030931;2020;9;16;2;3;5;3;0;1;1;0;0;0;0;0;793919,6434;5825518,39;13,33090111;52,50041404
35561;142645;11;1;1022207;2020;9;20;5;3;5;2;2;1;1;0;0;0;0;0;794393,3803;5827610,607;13,33971042;52,51891412
35562;142646;11;5;5010103;2020;8;14;5;3;2;6;0;0;1;0;0;0;0;1;785121,4665;5831162,785;13,20648593;52,55568973
35563;142647;11;4;4020313;2020;9;15;1;3;0;1;0;0;1;0;1;0;0;0;790450,1825;5826694,14;13,28096045;52,51281249
35564;142648;11;3;3020209;2020;9;13;5;3;5;2;0;1;1;0;0;0;0;0;797874,6333;5836022,591;13,39841355;52,59242586
35565;142649;11;1;1011203;2020;8;11;2;3;5;3;0;0;1;0;0;0;0;0;798041,4138;5827396,565;13,39312432;52,51501402
35566;142650;11;5;5030832;2020;8;14;5;3;5;3;0;1;1;0;0;0;0;0;789000,648;5829788,258;13,26234944;52,54132209
35567;142651;11;1;1011202;2020;9;18;7;3;2;7;0;0;0;0;1;0;1;1;797854,7596;5828173,628;13,39107756;52,52208138
35568;142652;11;10;10040829;2020;9;9;4;2;5;2;0;1;1;0;0;0;0;0;811232,08;5827786,675;13,58725653;52,51114364
35569;142653;11;8;8020726;2020;8;10;2;3;5;3;0;1;1;0;0;0;0;0;799592,9374;5816418,432;13,40606481;52,41576049
35570;142654;11;1;1022204;2020;8;13;5;3;5;2;0;0;1;0;0;0;0;0;795321,433;5828227,271;13,3538957;52,52394023
35571;142655;11;11;11040926;2020;9;10;6;3;6;7;0;0;1;1;0;0;0;1;806296,9774;5826844,033;13,51389786;52,50548884
35572;142656;11;1;1011401;2020;9;22;7;3;5;2;2;1;0;0;1;0;0;0;798234,4931;5829042,013;13,39743663;52,52965774
35573;142657;11;6;6040810;2020;9;14;4;3;5;3;0;0;1;0;0;0;0;1;790829,9299;5821169,235;13,28171912;52,46307899
35574;142658;11;8;8041037;2020;8;10;2;3;5;5;0;1;1;0;0;0;0;0;806586,5664;5817657,397;13,50971225;52,42299248
35575;142659;11;5;5010101;2020;8;13;5;3;0;1;0;1;0;0;0;0;0;0;784056,4221;5832420,351;13,19189537;52,56752168
35576;142660;11;6;6030502;2020;8;13;5;3;8;1;0;0;1;0;0;0;0;0;789653,0753;5815580,141;13,25960148;52,41359564
35577;142661;11;12;12231101;2020;9;12;6;3;0;3;0;1;0;0;1;0;0;1;791421,331;5838754,708;13,30582574;52,62041454
35578;142662;11;7;7040404;2020;8;12;5;3;5;2;0;0;1;0;0;0;1;0;797337,8939;5820567,959;13,37669626;52,4541868
35579;142663;11;8;8010404;2020;8;12;5;3;6;4;0;0;1;1;0;0;0;0;802580,1619;5823089,059;13,45589488;52,473907
35580;142664;11;6;6030503;2020;9;15;2;3;5;3;0;0;1;0;0;0;0;0;790501,8668;5818059,442;13,27419922;52,4353735
35581;142665;11;8;8010115;2020;9;18;5;2;2;6;0;0;1;0;0;0;0;0;799822,9323;5823662,717;13,41593834;52,48056941
35582;142666;11;6;6010103;2020;8;11;5;3;6;2;0;0;0;1;0;1;0;0;793783,2732;5821190,929;13,3250847;52,46169363
35583;142667;11;4;4051448;2020;9;13;1;2;3;6;0;0;1;0;0;0;1;0;793964,4794;5824928,09;13,33103874;52,49509814
35584;142668;11;7;7030301;2020;9;9;5;3;5;3;0;1;1;0;0;0;0;0;794210,3321;5822753,262;13,33273003;52,47546945
35585;142669;11;1;1011306;2020;8;10;2;3;1;5;0;1;1;0;0;0;0;0;800172,0717;5826858,347;13,42394336;52,50902135
35586;142670;11;12;12302107;2020;8;10;5;3;4;6;0;0;1;0;0;0;0;0;794309,519;5836347,666;13,34622569;52,59728076
35587;142671;11;4;4030725;2020;9;12;7;3;2;6;0;1;1;0;0;0;0;1;791796,9908;5825874,61;13,30003207;52,5047467
35588;142672;11;9;9030901;2020;9;8;4;3;0;1;0;1;0;0;0;0;0;1;808742,4717;5817407,91;13,54108642;52,41954453
35589;142673;11;1;1033203;2020;8;10;2;2;5;3;0;0;1;0;1;0;0;0;796683,4237;5830127,775;13,37560818;52,5402368
35590;142674;11;4;4041137;2020;8;9;5;3;2;6;0;0;1;0;0;0;0;0;791016,0009;5823087,832;13,286124;52,4801803
35591;142675;11;2;2030401;2020;9;8;6;3;3;6;0;0;1;0;1;0;0;1;800592,5939;5825709,203;13,42908351;52,49848967
35592;142676;11;4;4020310;2020;8;8;5;3;5;2;0;1;1;0;0;0;0;0;789791,1122;5827395,278;13,27188644;52,51944888
35593;142677;11;8;8010214;2020;9;11;2;3;5;3;0;0;1;0;0;0;0;0;801309,4673;5822235,949;13,43647279;52,46696276
35594;142678;11;7;7050501;2020;9;16;5;3;2;2;0;0;1;0;0;0;0;0;797344,5681;5818664,392;13,37510004;52,43711952
35595;142679;11;8;8020727;2020;8;7;5;3;5;2;0;1;0;0;0;1;0;0;800306,7508;5816730,757;13,41680919;52,41816889
35596;142680;11;2;2020204;2020;8;7;5;2;5;3;0;0;1;0;0;0;0;0;798309,7499;5824992,139;13,39491272;52,49331474
35597;142681;11;12;12231101;2020;9;13;2;3;5;3;0;1;1;0;0;0;0;0;791307,3389;5838640,03;13,30404562;52,61944762
35598;142682;11;4;4041342;2020;9;17;5;3;6;4;0;1;0;1;0;0;0;0;792197,3821;5822341,427;13,30281636;52,47285804
35599;142683;11;1;1011302;2020;8;5;5;3;5;2;2;1;1;0;0;0;0;0;798930,2817;5828390,939;13,40707771;52,52344071
35600;142684;11;1;1011202;2020;9;11;1;2;5;2;0;1;1;0;0;0;0;0;797864,2622;5827633,13;13,39073323;52,51723131
35601;142685;11;5;5030731;2020;9;16;4;3;6;4;0;0;1;1;0;0;0;1;787968,4152;5829844,088;13,24721941;52,54236915
35602;142686;11;11;11030619;2020;8;10;2;3;6;4;0;0;1;1;0;0;0;0;803816,2534;5829074,119;13,47949759;52,52686342
35603;142687;11;1;1011202;2020;9;12;3;3;5;3;0;1;1;0;0;0;0;0;797379,483;5827721,383;13,38368886;52,51828695
35604;142688;11;4;4031032;2020;8;18;4;3;3;6;0;1;1;0;0;0;0;0;791287,866;5825003,313;13,29179017;52,49720761
35605;142689;11;1;1022206;2020;9;0;7;3;0;2;2;0;1;0;1;0;0;0;796124,7189;5828424,232;13,36587654;52,52527011
35606;142690;11;3;3020210;2020;9;11;4;2;5;3;0;0;1;0;0;1;0;1;799297,169;5835997,204;13,41932797;52,59141739
35607;142691;11;8;8041037;2020;9;18;3;3;3;6;0;1;0;0;0;0;1;0;805607,2917;5818661,021;13,49627294;52,43253533
35608;142692;11;1;1011401;2020;8;9;4;3;5;2;0;1;1;0;0;0;0;0;798120,3268;5829344,407;13,39602983;52,53243075
35609;142693;11;5;5030730;2020;9;13;6;3;2;6;0;0;1;0;0;0;0;0;786281,2851;5829136,342;13,2217999;52,5369128
35610;142694;11;2;2050602;2020;8;11;4;3;5;2;0;1;1;0;0;0;0;0;802599,3722;5827777,659;13,46043556;52,51592014
35611;142695;11;7;7030303;2020;9;18;3;3;2;6;0;0;1;0;0;0;0;0;795709,8345;5822610,759;13,35461722;52,47338224
35612;142696;11;3;3020307;2020;9;13;2;3;5;2;0;1;1;0;0;0;0;0;799547,4122;5837797,44;13,42463969;52,60741556
35613;142697;11;6;6020303;2020;9;8;5;3;5;2;0;1;0;0;0;0;1;1;795509,1247;5818340,199;13,34789161;52,4352081
35614;142698;11;1;1033102;2020;8;16;4;3;5;2;0;1;1;0;0;0;0;1;797013,6704;5831489,619;13,38168117;52,55226423
35615;142699;11;3;3050925;2020;9;18;1;3;1;5;0;1;1;0;0;0;0;0;802764,9265;5831624,364;13,46637163;52,55030566
35616;142700;11;4;4030828;2020;9;17;4;3;5;3;0;0;1;0;0;0;0;1;792980,6063;5826257,846;13,31775785;52,50754798
35617;142701;11;5;5010101;2020;8;16;2;3;1;5;0;0;1;0;1;0;0;1;785411,3579;5832758,391;13,2121228;52,56984376
35618;142702;11;9;9010401;2020;8;23;4;2;8;1;2;0;0;0;1;0;0;1;805675,2903;5821395,475;13,49977159;52,45700503
35619;142703;11;8;8030830;2020;8;21;4;3;2;6;2;1;1;0;0;0;0;1;802669,1261;5818084,621;13,45266564;52,42900253
35620;142704;11;1;1011103;2020;9;13;6;3;5;2;0;0;1;0;0;0;0;0;795408,5009;5825823,96;13,35304186;52,50234929
35621;142705;11;9;9010201;2020;9;11;4;3;5;2;0;1;1;0;0;0;0;1;802662,1358;5824422,247;13,45830821;52,48581095
